Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,309.00836,99.21565,0.046466745,308.91837,100.0,0.0
1,309.22235,97.135765,0.0,309.0251,100.0,0.0
2,308.56772,98.64557,2.089751,309.182,100.0,0.0
3,309.0456,100.0,0.0,309.3389,100.0,0.0
4,309.53796,100.0,0.0,309.4958,100.0,0.0
5,309.1898,99.617516,0.30595037,309.6527,100.0,0.0
6,310.3609,100.0,1.8398318,309.8096,100.0,0.0
7,310.72363,97.749725,1.6603827,309.9665,100.0,0.0
8,310.03162,98.660934,0.9241501,310.1234,100.0,0.0
9,309.71597,100.0,0.0,310.2803,100.0,0.0
10,310.00363,97.42525,0.0,310.4374,100.0,0.0
11,311.6045,100.0,0.0,310.59494,100.0,0.0
12,311.4374,98.70951,1.0473051,310.7525,100.0,0.0
13,311.4818,99.67038,1.9793127,310.91006,100.0,0.0
14,311.7047,100.0,0.0,311.06763,100.0,0.0
15,311.81537,98.43056,0.0,311.2252,100.0,0.0
16,311.18347,99.889275,0.33678472,311.38275,100.0,0.0
17,311.78278,97.81647,3.1922102,311.5403,100.0,0.0
18,312.80258,100.0,0.7447385,311.69785,100.0,0.0
19,311.1233,98.47678,0.2544656,311.8554,100.0,0.0
20,311.61145,100.0,0.32148746,311.8849,99.39422,0.0
21,311.31815,89.430885,0.0,310.63684,92.825516,0.0
22,309.36285,85.75936,0.0,309.3888,86.256805,0.0
23,308.275,77.07895,2.1742346,308.14075,79.6881,0.0
24,307.27435,73.392044,1.2836136,306.89267,73.11939,0.0
25,305.79434,66.34385,0.0,305.64462,66.55069,0.0
26,303.50067,60.50406,9.884414,304.332,59.642044,9.020613
27,302.78796,51.55404,20.897993,303.0078,52.672707,19.651806
28,300.80237,44.93482,30.965117,301.68365,45.70337,30.282999
29,300.38272,37.55565,40.5603,300.35947,38.734028,40.914192
30,298.4998,28.502468,50.840214,299.03528,31.764692,51.545383
31,298.18735,23.571596,63.859623,297.71112,24.795355,62.17658
32,295.63043,14.489471,73.273506,296.38693,17.826017,72.80777
33,294.74442,13.59751,83.66635,295.06277,10.856679,83.438965
34,293.91418,2.1984682,93.78047,293.7386,3.8873417,94.07016
35,290.29306,0.0,99.34931,289.64645,0.0,100.0
36,282.4229,0.7357214,100.0,282.06305,0.0,100.0
37,274.43225,1.2499504,100.0,274.47964,0.0,100.0
38,266.66415,3.46401,100.0,266.89624,0.0,100.0
39,258.80826,0.838252,98.168526,258.96085,0.0,100.0
40,250.3171,0.67803955,100.0,250.91219,0.0,100.0
41,246.37134,0.059123255,100.0,246.31256,0.0,100.0
42,242.50638,0.0,97.27119,242.1538,0.0,100.0
43,237.73242,4.210469,100.0,237.99503,0.0,100.0
44,234.80486,2.8808923,99.079765,233.83626,0.0,100.0
45,229.80884,0.4953632,100.0,229.67749,0.0,100.0
46,225.42824,0.0,98.21124,225.51872,0.0,100.0
47,221.10515,0.0,100.0,221.35995,0.0,100.0
48,217.76613,0.0,98.862785,217.20119,0.0,100.0
49,213.34312,0.2230988,99.46335,213.04242,0.0,100.0
50,210.44232,0.0,100.0,209.33537,0.0,100.0
51,206.15811,0.0,100.0,206.06429,0.0,100.0
52,203.5448,0.0,98.24625,202.62006,0.0,100.0
53,199.00198,2.0550807,98.14975,199.1317,0.0,100.0
54,194.85783,0.0,100.0,195.64334,0.0,100.0
55,191.59944,3.2522926,100.0,192.155,0.0,100.0
56,188.89813,0.23617376,100.0,188.66664,0.0,100.0
57,184.92769,3.7792125,100.0,185.17828,0.0,100.0
58,182.1224,0.0,99.83952,181.68039,0.0,100.0
59,178.99507,0.0,100.0,178.16664,0.0,100.0
60,174.24286,0.0,98.66845,174.65288,0.0,100.0
61,170.90965,0.0,100.0,171.13913,0.0,100.0
62,167.54518,0.0,99.32955,167.62538,0.0,100.0
63,163.98846,0.24773753,100.0,164.11162,0.0,100.0
64,160.72963,2.7714286,100.0,160.58653,0.0,100.0
65,157.0158,0.076620534,98.43847,156.97368,0.0,100.0
66,153.19983,0.0,98.74594,153.36084,0.0,100.0
67,150.05821,0.0,99.410385,149.73341,0.0,100.0
68,147.59914,0.5978014,100.0,147.19061,0.0,100.0
69,144.44388,0.0,97.49527,144.93826,0.0,100.0
70,142.31628,0.0,99.12847,142.68593,0.0,100.0
71,140.74115,0.0,100.0,140.43358,0.0,100.0
72,137.88434,0.0,98.50224,138.18123,0.0,100.0
73,136.61168,0.0,99.42252,136.22137,0.0,100.0
74,135.22719,0.0,98.547005,134.57414,0.0,100.0
75,132.90775,1.541417,100.0,132.922,0.0,100.0
76,131.572,0.78662986,100.0,131.26985,0.0,100.0
77,131.00278,3.055638,99.92904,131.0,0.0,100.0
78,132.0201,0.81503344,60.536327,131.0,0.0,61.720234
79,131.0645,0.0,4.515081,131.0,0.0,4.2763762
80,129.17302,2.7266538,0.0,129.0008,1.3328,0.0
81,127.16375,0.84656644,0.0,126.8408,2.7728,0.0
82,125.35237,6.5643706,0.0,124.85443,4.1091766,0.0
83,123.93821,5.2107863,0.0,123.86938,4.847965,0.0
84,123.05181,2.447586,1.3926336,122.88364,5.5872726,0.0
85,121.990875,8.442353,0.0,121.88465,6.336509,0.0
86,119.96757,12.339574,0.12963185,120.92518,7.2992735,0.0
87,119.535675,12.268533,0.0,120.27143,9.914286,0.0
88,120.2473,12.218085,0.005417066,119.617676,12.529298,0.0
89,119.21872,15.408169,0.29580832,118.96392,15.14431,0.0
90,117.82824,17.388298,1.7790217,118.31017,17.759321,0.0
91,117.603035,21.452396,1.0157071,117.59289,21.035559,0.0
92,116.60835,25.864746,0.0,116.81671,24.916445,0.0
93,115.74206,27.320826,1.070023,116.040535,28.79733,0.0
94,116.541725,32.786648,0.12181742,116.485306,31.426527,0.0
95,117.71727,30.046997,0.0,116.99735,33.986755,0.0
96,118.242714,35.637413,1.5226417,117.50721,36.536053,0.0
97,117.59903,37.76771,0.0,118.007774,39.0,0.0
98,119.14228,38.998524,0.0,118.25987,39.0,0.0
99,119.0249,40.544254,0.0,118.51198,39.0,0.0
