Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,257.18564,100.0,0.0,257.18564,100.0,0.0
1,257.61838,100.0,0.0,257.61838,100.0,0.0
2,258.05112,100.0,0.0,258.05112,100.0,0.0
3,258.48386,100.0,0.0,258.48386,100.0,0.0
4,258.91656,100.0,0.0,258.91656,100.0,0.0
5,259.1862,100.0,0.0,259.1862,100.0,0.0
6,259.41687,100.0,0.0,259.41687,100.0,0.0
7,259.64752,100.0,0.0,259.64752,100.0,0.0
8,259.8782,100.0,0.0,259.8782,100.0,0.0
9,260.10886,100.0,0.0,260.10886,100.0,0.0
10,260.33835,100.0,0.0,260.33835,100.0,0.0
11,260.56708,100.0,0.0,260.56708,100.0,0.0
12,260.7958,100.0,0.0,260.7958,100.0,0.0
13,261.02438,100.0,0.0,261.02438,100.0,0.0
14,261.25165,100.0,0.0,261.25165,100.0,0.0
15,261.4789,100.0,0.0,261.4789,100.0,0.0
16,261.70618,100.0,0.0,261.70618,100.0,0.0
17,261.93347,100.0,0.0,261.93347,100.0,0.0
18,262.16074,100.0,0.0,262.16074,100.0,0.0
19,262.388,100.0,0.0,262.388,100.0,0.0
20,262.61526,100.0,0.0,262.61526,100.0,0.0
21,262.84256,100.0,0.0,262.84256,100.0,0.0
22,263.06982,100.0,0.0,263.06982,100.0,0.0
23,263.2971,100.0,0.0,263.2971,100.0,0.0
24,263.52438,100.0,0.0,263.52438,100.0,0.0
25,263.75165,100.0,0.0,263.75165,100.0,0.0
26,263.9789,100.0,0.0,263.9789,100.0,0.0
27,261.19315,100.0,0.0,261.19315,86.633965,11.597995
28,258.07935,100.0,0.0,258.07935,71.806435,26.728128
29,254.96558,100.0,0.0,254.96558,56.978905,41.85826
30,272.23135,100.0,0.0,251.85179,42.151375,56.988396
31,269.11758,100.0,0.0,248.738,27.323843,72.11853
32,266.00378,100.0,0.0,245.62422,12.496313,87.24866
33,262.8089,100.0,0.0,242.42932,0.0,100.0
34,259.0972,100.0,0.0,238.71762,0.0,100.0
35,255.3855,0.0,100.0,235.00594,0.0,100.0
36,251.62187,0.0,100.0,231.2423,0.0,100.0
37,247.81593,0.0,100.0,227.43637,0.0,100.0
38,244.01001,0.0,100.0,223.63043,0.0,100.0
39,240.37958,0.0,100.0,220.0,0.0,100.0
40,240.37958,0.0,100.0,220.0,0.0,100.0
41,240.37958,0.0,100.0,220.0,0.0,100.0
42,240.37958,0.0,100.0,220.0,0.0,100.0
43,240.37958,0.0,100.0,220.0,0.0,100.0
44,239.3898,0.0,100.0,219.01024,0.0,100.0
45,233.09447,0.0,100.0,212.71489,0.0,100.0
46,206.41956,0.0,100.0,206.41956,0.0,100.0
47,200.12422,0.0,100.0,200.12422,0.0,100.0
48,193.82889,0.0,100.0,193.82889,0.0,100.0
49,191.57925,0.0,100.0,191.57925,0.0,100.0
50,189.94307,0.0,100.0,189.94307,0.0,100.0
51,188.2921,0.0,100.0,188.2921,0.0,100.0
52,186.58865,0.0,100.0,186.58865,0.0,100.0
53,184.88521,0.0,100.0,184.88521,0.0,100.0
54,183.18176,0.0,100.0,183.18176,0.0,100.0
55,181.47832,0.0,100.0,181.47832,0.0,100.0
56,179.77487,0.0,100.0,179.77487,0.0,100.0
57,178.05539,0.0,100.0,178.05539,0.0,100.0
58,175.925,0.0,100.0,175.925,0.2075,100.0
59,173.78215,0.0,100.0,173.78215,0.4217857,100.0
60,171.63928,0.0,100.0,171.63928,0.63607144,100.0
61,169.49643,0.0,100.0,169.49643,0.8503571,100.0
62,167.6697,0.0,100.0,167.6697,1.7266612,100.0
63,166.57478,0.0,100.0,166.57478,4.135483,100.0
64,165.47362,0.0,100.0,165.47362,6.558036,85.29725
65,157.90298,0.0,100.0,164.36244,9.002642,46.98054
