Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,287.20383,100.0,0.0,287.20383,100.0,0.0
1,287.28195,100.0,0.0,287.28195,100.0,0.0
2,287.36008,100.0,0.0,287.36008,100.0,0.0
3,287.43823,100.0,0.0,287.43823,100.0,0.0
4,287.51636,100.0,0.0,287.51636,100.0,0.0
5,287.59448,100.0,0.0,287.59448,100.0,0.0
6,287.67264,100.0,0.0,287.67264,100.0,0.0
7,287.75076,100.0,0.0,287.75076,100.0,0.0
8,287.8289,100.0,0.0,287.8289,100.0,0.0
9,287.90695,100.0,0.0,287.90695,100.0,0.0
10,287.9847,100.0,0.0,287.9847,100.0,0.0
11,288.0554,100.0,0.0,288.0554,100.0,0.0
12,288.12436,100.0,0.0,288.12436,100.0,0.0
13,288.1933,100.0,0.0,288.1933,100.0,0.0
14,288.26224,100.0,0.0,288.26224,100.0,0.0
15,288.3312,100.0,0.0,288.3312,100.0,0.0
16,288.40015,100.0,0.0,288.40015,100.0,0.0
17,288.46912,100.0,0.0,288.46912,100.0,0.0
18,288.53806,100.0,0.0,288.53806,100.0,0.0
19,288.607,100.0,0.0,288.607,100.0,0.0
20,288.67596,100.0,0.0,288.67596,100.0,0.0
21,288.7449,100.0,0.0,288.7449,100.0,0.0
22,288.81384,100.0,0.0,288.81384,100.0,0.0
23,288.8828,100.0,0.0,288.8828,100.0,0.0
24,288.95175,100.0,0.0,288.95175,100.0,0.0
25,288.49643,97.03782,2.962185,288.49643,97.03782,2.962185
26,286.88928,87.58403,12.415966,286.88928,87.58403,12.415966
27,285.28214,78.13025,21.869747,285.28214,78.13025,21.869747
28,283.675,68.67647,31.32353,283.675,68.67647,31.32353
29,282.06787,59.22269,40.77731,282.06787,59.22269,40.77731
30,280.46072,49.76891,50.23109,280.46072,49.76891,50.23109
31,278.85358,40.315125,59.684875,278.85358,40.315125,59.684875
32,277.24643,30.861345,69.13866,277.24643,30.861345,69.13866
33,275.63928,21.407562,78.59244,275.63928,21.407562,78.59244
34,274.03214,11.953781,88.04622,274.03214,11.953781,88.04622
35,272.425,2.5,97.5,272.425,2.5,97.5
36,269.44812,0.0,100.0,269.44812,0.0,100.0
37,265.97882,0.0,100.0,265.97882,0.0,100.0
38,262.5095,0.0,100.0,262.5095,0.0,100.0
39,259.0402,0.0,100.0,259.0402,0.0,100.0
40,255.57086,0.0,100.0,255.57086,0.0,100.0
41,252.0015,0.0,100.0,252.0015,0.0,100.0
42,248.19789,0.0,100.0,248.19789,0.0,100.0
43,244.39429,0.0,100.0,244.39429,0.0,100.0
44,240.5907,0.0,100.0,240.5907,0.0,100.0
45,236.7871,0.0,100.0,236.7871,0.0,100.0
46,232.98349,0.0,100.0,232.98349,0.0,100.0
47,229.16556,0.0,100.0,229.16556,0.0,100.0
48,225.58858,0.0,100.0,225.58858,0.0,100.0
49,223.30286,0.0,100.0,223.30286,0.0,100.0
50,221.01714,0.0,100.0,221.01714,0.0,100.0
51,218.73143,0.0,100.0,218.73143,0.0,100.0
52,216.44571,0.0,100.0,216.44571,0.0,100.0
53,214.16,0.0,100.0,214.16,0.0,100.0
54,211.87428,0.0,100.0,211.87428,0.0,100.0
55,209.51378,0.0,100.0,209.51378,0.0,100.0
56,206.8125,0.0,100.0,206.8125,0.0,100.0
57,204.11124,0.0,100.0,204.11124,0.0,100.0
58,201.38785,0.0,100.0,201.38785,0.0,100.0
59,198.61092,0.0,100.0,198.61092,0.0,100.0
60,195.93529,0.0,100.0,195.93529,0.0,100.0
61,193.1642,1.0256411,100.0,193.28824,0.0,100.0
62,190.3931,2.0512822,100.0,190.64117,0.0,100.0
63,187.622,3.0769231,100.0,187.99411,0.0,100.0
64,185.40436,4.1025643,100.0,185.90053,0.36648995,100.0
65,183.5196,5.1282053,100.0,184.13982,0.95339555,100.0
66,181.63484,6.1538463,100.0,182.37909,1.5403011,100.0
67,179.75009,7.179487,100.0,180.61838,2.1272068,100.0
68,177.86533,8.205129,100.0,178.85767,2.7141123,100.0
69,175.97836,9.230769,100.0,177.09474,3.3017533,100.0
70,174.0808,10.256411,100.0,175.32121,3.8929312,100.0
71,173.63554,11.282051,100.0,175.0,4.5041428,100.0
72,173.5115,12.307693,100.0,175.0,5.119786,100.0
73,173.38747,13.333333,100.0,175.0,5.7354283,100.0
74,173.26343,14.358974,77.054245,175.0,6.352744,77.054245
75,173.13939,15.384615,3.1216006,175.0,6.9737787,3.1216006
76,172.0088,16.410257,0.0,173.99345,7.8627496,0.0
77,170.83385,17.435898,0.0,172.94255,8.763532,0.0
78,169.64291,18.461538,0.0,171.87566,9.678005,0.0
79,168.43495,19.487179,0.0,170.79173,10.60709,0.0
80,167.22697,20.512821,0.0,169.7078,11.536175,0.0
81,166.019,21.538462,0.0,168.62387,12.4652605,0.0
82,164.701,22.564102,0.0,167.42992,14.045153,0.0
83,163.23384,23.589743,0.0,166.08679,16.507553,0.0
84,161.71907,24.615385,0.0,164.69606,19.05722,0.0
85,160.20406,25.641026,0.0,163.30508,21.607332,0.0
86,158.68906,26.666666,0.0,161.91412,24.157444,0.0
87,157.17404,27.692308,0.0,160.52315,26.707554,0.0
88,155.65903,28.717949,0.0,159.13219,29.257666,0.0
89,154.13873,29.74359,0.0,157.73592,31.817476,0.0
90,152.61725,30.76923,0.0,156.33849,34.379436,0.0
91,152.15472,31.794872,0.0,156.0,38.075047,0.0
92,152.03069,32.820515,0.0,156.0,42.133026,0.0
93,151.90665,33.846153,0.0,156.0,46.16266,0.0
94,151.7826,34.871796,0.0,156.0,50.190685,0.0
95,151.65855,35.897434,0.0,156.0,54.218716,0.0
96,151.7887,36.923077,0.0,156.25418,57.525063,0.0
97,152.12035,37.94872,0.0,156.70987,60.25924,0.0
98,152.45201,38.974358,0.0,157.16557,62.993416,0.0
99,152.78366,40.0,0.0,157.62126,65.72759,0.0
