Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,287.20383,100.0,0.0,287.20383,100.0,0.0
1,287.28195,100.0,0.0,287.28195,100.0,0.0
2,287.36008,100.0,0.0,287.36008,100.0,0.0
3,287.43823,100.0,0.0,287.43823,100.0,0.0
4,287.51636,100.0,0.0,287.51636,100.0,0.0
5,287.59448,100.0,0.0,287.59448,100.0,0.0
6,287.67264,100.0,0.0,287.67264,100.0,0.0
7,287.75076,100.0,0.0,287.75076,100.0,0.0
8,287.8289,100.0,0.0,287.8289,100.0,0.0
9,287.90695,100.0,0.0,287.90695,100.0,0.0
10,287.9847,100.0,0.0,287.9847,100.0,0.0
11,288.0554,100.0,0.0,288.0554,100.0,0.0
12,288.12436,100.0,0.0,288.12436,100.0,0.0
13,288.1933,100.0,0.0,288.1933,100.0,0.0
14,288.26224,100.0,0.0,288.26224,100.0,0.0
15,288.3312,100.0,0.0,288.3312,100.0,0.0
16,288.40015,100.0,0.0,288.40015,100.0,0.0
17,288.46912,100.0,0.0,288.46912,100.0,0.0
18,288.53806,100.0,0.0,288.53806,100.0,0.0
19,288.607,100.0,0.0,288.607,100.0,0.0
20,288.67596,100.0,0.0,288.67596,100.0,0.0
21,288.7449,100.0,0.0,288.7449,100.0,0.0
22,288.81384,100.0,0.0,288.81384,100.0,0.0
23,288.8828,100.0,0.0,288.8828,100.0,0.0
24,288.95175,100.0,0.0,288.95175,100.0,0.0
25,288.49643,100.0,0.0,288.49643,97.03782,2.962185
26,286.88928,100.0,0.0,286.88928,87.58403,12.415966
27,285.28214,100.0,0.0,285.28214,78.13025,21.869747
28,283.675,100.0,0.0,283.675,68.67647,31.32353
29,282.06787,100.0,0.0,282.06787,59.22269,40.77731
30,297.3591,100.0,0.0,280.46072,49.76891,50.23109
31,295.75195,100.0,0.0,278.85358,40.315125,59.684875
32,294.14484,100.0,0.0,277.24643,30.861345,69.13866
33,292.5377,100.0,0.0,275.63928,21.407562,78.59244
34,290.93054,100.0,0.0,274.03214,11.953781,88.04622
35,289.3234,100.0,0.0,272.425,2.5,97.5
36,286.34653,100.0,0.0,269.44812,0.0,100.0
37,282.8772,100.0,0.0,265.97882,0.0,100.0
38,279.4079,0.0,100.0,262.5095,0.0,100.0
39,275.93857,0.0,100.0,259.0402,0.0,100.0
40,272.46927,0.0,100.0,255.57086,0.0,100.0
41,268.8999,0.0,100.0,252.0015,0.0,100.0
42,265.09628,0.0,100.0,248.19789,0.0,100.0
43,261.2927,0.0,100.0,244.39429,0.0,100.0
44,257.4891,0.0,100.0,240.5907,0.0,100.0
45,253.68549,0.0,100.0,236.7871,0.0,100.0
46,249.8819,0.0,100.0,232.98349,0.0,100.0
47,246.06395,0.0,100.0,229.16556,0.0,100.0
48,242.48697,0.0,100.0,225.58858,0.0,100.0
49,223.30286,0.0,100.0,223.30286,0.0,100.0
50,221.01714,0.0,100.0,221.01714,0.0,100.0
51,218.73143,0.0,100.0,218.73143,0.0,100.0
52,216.44571,0.0,100.0,216.44571,0.0,100.0
53,214.16,0.0,100.0,214.16,0.0,100.0
54,211.87428,0.0,100.0,211.87428,0.0,100.0
55,209.51378,0.0,100.0,209.51378,0.0,100.0
56,206.8125,0.0,100.0,206.8125,0.0,100.0
57,204.11124,0.0,100.0,204.11124,0.0,100.0
58,201.38785,0.0,100.0,201.38785,0.0,100.0
59,198.61092,0.0,100.0,198.61092,0.0,100.0
60,195.93529,0.0,100.0,195.93529,0.0,100.0
61,193.28824,0.0,100.0,193.28824,0.0,100.0
62,190.64117,0.0,100.0,190.64117,0.0,100.0
63,187.99411,0.0,100.0,187.99411,0.0,100.0
64,185.90053,0.0,100.0,185.90053,0.36648995,100.0
65,184.13982,0.0,100.0,184.13982,0.95339555,100.0
66,182.37909,0.0,100.0,182.37909,1.5403011,100.0
67,180.61838,0.0,100.0,180.61838,2.1272068,100.0
68,173.4034,0.0,100.0,178.85767,2.7141123,100.0
69,171.64047,1.9354838,100.0,177.09474,3.3017533,100.0
70,169.86694,3.8709676,100.0,175.32121,3.8929312,100.0
71,169.54575,5.806452,100.0,175.0,4.5041428,100.0
72,169.54575,7.7419353,100.0,175.0,5.119786,100.0
73,169.54575,9.67742,100.0,175.0,5.7354283,100.0
74,169.54575,11.612904,100.0,175.0,6.352744,77.054245
75,169.54575,13.548388,100.0,175.0,6.9737787,3.1216006
76,168.5392,15.4838705,100.0,173.99345,7.8627496,0.0
77,167.48828,17.419355,100.0,172.94255,8.763532,0.0
78,166.4214,19.35484,100.0,171.87566,9.678005,0.0
79,165.33746,21.290323,100.0,170.79173,10.60709,0.0
80,164.25354,23.225807,100.0,169.7078,11.536175,0.0
81,163.1696,25.161291,100.0,168.62387,12.4652605,0.0
82,161.97566,27.096775,100.0,167.42992,14.045153,0.0
83,160.63252,29.032259,100.0,166.08679,16.507553,0.0
84,159.2418,30.967741,100.0,164.69606,19.05722,0.0
85,157.85083,32.903225,100.0,163.30508,21.607332,0.0
86,156.45985,34.83871,100.0,161.91412,24.157444,0.0
87,155.0689,36.774193,100.0,160.52315,26.707554,0.0
88,153.67792,38.70968,100.0,159.13219,29.257666,0.0
89,152.28166,40.64516,100.0,157.73592,31.817476,0.0
90,150.88423,42.580647,100.0,156.33849,34.379436,0.0
91,150.54575,44.51613,100.0,156.0,38.075047,0.0
92,150.54575,46.451614,100.0,156.0,42.133026,0.0
93,150.54575,48.387096,100.0,156.0,46.16266,0.0
94,150.54575,50.322582,100.0,156.0,50.190685,0.0
95,150.54575,52.258064,100.0,156.0,54.218716,0.0
96,150.79991,54.19355,100.0,156.25418,57.525063,0.0
97,151.25562,56.129032,100.0,156.70987,60.25924,0.0
98,151.7113,58.064518,100.0,157.16557,62.993416,0.0
99,152.167,60.0,100.0,157.62126,65.72759,0.0
