Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,192.9694,100.0,0.0,192.9694,100.0,0.0
1,194.34608,100.0,0.0,194.34608,100.0,0.0
2,195.70523,100.0,0.0,195.70523,100.0,0.0
3,197.04851,100.0,0.0,197.04851,100.0,0.0
4,198.39178,100.0,0.0,198.39178,100.0,0.0
5,199.73508,100.0,0.0,199.73508,100.0,0.0
6,201.04381,100.0,0.0,201.04381,100.0,0.0
7,201.79483,100.0,0.0,201.79483,100.0,0.0
8,202.54585,100.0,0.0,202.54585,100.0,0.0
9,203.29688,100.0,0.0,203.29688,100.0,0.0
10,204.0479,100.0,0.0,204.0479,100.0,0.0
11,204.79892,100.0,0.0,204.79892,100.0,0.0
12,205.53674,100.0,0.0,205.53674,100.0,0.0
13,206.27142,100.0,0.0,206.27142,100.0,0.0
14,207.00807,100.0,0.0,207.00807,100.0,0.0
15,207.97261,100.0,0.0,207.97261,100.0,0.0
16,208.92706,100.0,0.0,208.92706,100.0,0.0
17,209.88152,100.0,0.0,209.88152,100.0,0.0
18,210.83597,100.0,0.0,210.83597,100.0,0.0
19,211.79042,100.0,0.0,211.79042,100.0,0.0
20,212.74486,100.0,0.0,212.74486,100.0,0.0
21,213.70316,100.0,0.0,213.70316,100.0,0.0
22,214.6618,100.0,0.0,214.6618,100.0,0.0
23,214.56027,100.0,0.0,214.56027,94.50331,0.0
24,213.88084,100.0,0.0,213.88084,86.010574,0.0
25,213.20143,100.0,0.0,213.20143,77.517845,0.0
26,212.522,100.0,0.0,212.522,69.02511,0.0
27,211.81888,100.0,0.0,211.81888,60.235977,12.701483
28,211.11568,100.0,0.0,211.11568,51.44597,25.440626
29,210.41248,100.0,0.0,210.41248,42.65596,38.179768
30,228.48007,100.0,0.0,209.70927,33.86595,50.91891
31,227.77687,100.0,0.0,209.00607,25.075941,63.658054
32,227.07367,100.0,0.0,208.30287,16.285933,76.3972
33,226.37047,100.0,0.0,207.59967,7.495924,89.136345
34,225.29918,100.0,0.0,206.52837,0.0,100.0
35,222.09566,100.0,0.0,203.32484,0.0,100.0
36,218.81236,100.0,0.0,200.04156,0.0,100.0
37,215.52448,100.0,0.0,196.75368,0.0,100.0
38,212.23659,100.0,0.0,193.46579,0.0,100.0
39,209.3916,0.0,100.0,190.6208,0.0,100.0
40,206.6197,0.0,100.0,187.8489,0.0,100.0
41,203.84782,0.0,100.0,185.07703,0.0,100.0
42,200.99658,0.0,100.0,182.22578,0.0,100.0
43,198.10387,0.0,100.0,179.33307,0.0,100.0
44,195.68674,0.0,100.0,176.91594,0.0,100.0
45,193.33482,0.0,100.0,174.56403,0.0,100.0
46,190.98291,0.0,100.0,172.21211,0.0,100.0
47,188.631,0.0,100.0,169.8602,0.0,100.0
48,186.27908,0.0,100.0,167.50827,0.0,100.0
49,183.92715,0.0,100.0,165.15636,0.0,100.0
50,163.4252,0.0,100.0,163.4252,0.0,100.0
51,162.29253,0.0,100.0,162.29253,0.0,100.0
52,161.14128,0.0,100.0,161.14128,0.0,100.0
53,159.99004,0.0,100.0,159.99004,0.0,100.0
54,158.83879,0.0,100.0,158.83879,0.0,100.0
55,157.68755,0.0,100.0,157.68755,0.0,100.0
56,156.42903,0.0,100.0,156.42903,0.3806429,100.0
57,155.01147,0.0,100.0,155.01147,1.3256873,100.0
58,153.58842,0.0,100.0,153.58842,2.2743828,89.87589
59,152.14372,0.0,100.0,152.14372,3.237518,39.712605
60,150.74379,0.0,100.0,150.74379,4.0732036,0.0
61,149.51396,0.0,100.0,149.51396,4.424582,0.0
62,148.28108,0.0,100.0,148.28108,4.7768326,0.0
63,147.01884,0.0,100.0,147.01884,5.1374717,0.0
64,145.7566,0.0,100.0,145.7566,5.498111,0.0
65,144.49437,0.0,100.0,144.49437,5.85875,0.0
66,143.34723,0.0,100.0,143.34723,6.1305556,0.0
67,142.27417,0.0,100.0,142.27417,6.345167,0.0
68,141.19476,0.0,100.0,141.19476,6.561048,0.0
69,135.42741,0.0,100.0,140.11093,6.7778144,0.0
70,134.34358,2.0,100.0,139.0271,6.9945807,0.0
71,133.99904,4.0,100.0,138.68256,8.587224,0.0
72,133.67345,6.0,100.0,138.35696,10.215146,0.0
73,133.34647,8.0,100.0,138.02998,11.850114,0.0
74,133.04927,10.0,100.0,137.73279,15.74099,0.0
75,132.75508,12.0,100.0,137.43861,19.85951,0.0
76,132.4609,14.0,100.0,137.14442,23.978033,0.0
77,132.16673,16.0,100.0,136.85025,28.096554,0.0
78,131.87254,18.0,100.0,136.55606,32.215073,0.0
79,131.57852,20.0,100.0,136.26205,36.33134,0.0
80,131.34496,22.0,100.0,136.02847,40.0,0.0
81,131.60773,24.0,100.0,136.29124,40.0,0.0
82,131.8705,26.0,100.0,136.55402,40.0,0.0
83,132.13327,28.0,100.0,136.81679,40.0,0.0
84,132.41519,30.0,100.0,137.09871,40.740345,0.0
85,132.7409,32.0,100.0,137.42442,43.183216,0.0
86,133.06664,34.0,100.0,137.75015,45.62609,0.0
87,133.39171,36.0,100.0,138.07523,48.064213,0.0
88,133.71336,38.0,100.0,138.39688,50.47666,0.0
89,134.03503,40.0,100.0,138.71855,52.889107,0.0
90,134.41568,42.0,100.0,139.0992,55.257908,0.0
91,135.20923,44.0,100.0,139.89275,57.32116,0.0
92,136.00279,46.0,100.0,140.68631,59.38441,0.0
93,136.79103,48.0,100.0,141.47455,61.433838,0.0
94,137.5669,50.0,100.0,142.25043,63.45109,0.0
95,138.34277,52.0,100.0,143.02629,65.468346,0.0
96,139.11864,54.0,100.0,143.80215,67.4856,0.0
97,140.35472,56.0,100.0,145.03824,69.483185,0.0
98,141.74495,58.0,100.0,146.42847,71.46923,0.0
99,143.13518,60.0,100.0,147.8187,73.45528,0.0
