Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,257.77496,98.32002,0.0,257.18564,100.0,0.0
1,257.4237,100.0,0.0,257.61838,100.0,0.0
2,257.86652,98.51905,0.0,258.05112,100.0,0.0
3,258.82892,97.5398,2.461829,258.48386,100.0,0.0
4,259.66525,99.72323,0.0,258.91656,100.0,0.0
5,258.99237,100.0,0.0,259.1862,100.0,0.0
6,259.64957,99.07498,0.0,259.41687,100.0,0.0
7,259.45023,98.34003,0.0,259.64752,100.0,0.0
8,259.54135,100.0,1.4926819,259.8782,100.0,0.0
9,260.5826,98.66923,0.0,260.10886,100.0,0.0
10,260.50595,96.56456,0.0,260.33835,100.0,0.0
11,259.21326,100.0,0.0,260.56708,100.0,0.0
12,261.03085,100.0,0.0,260.7958,100.0,0.0
13,260.57834,100.0,0.0,261.02438,100.0,0.0
14,260.99176,96.28093,0.0,261.25165,100.0,0.0
15,262.3597,100.0,0.0,261.4789,100.0,0.0
16,262.2872,100.0,0.0,261.70618,100.0,0.0
17,261.1672,98.367294,0.0,261.93347,100.0,0.0
18,261.44434,100.0,0.09114442,262.16074,100.0,0.0
19,262.44012,99.81343,0.0,262.388,100.0,0.0
20,262.78836,100.0,0.0,262.61526,100.0,0.0
21,262.63025,100.0,0.9356355,262.84256,100.0,0.0
22,263.28967,99.625046,0.08736097,263.06982,100.0,0.0
23,263.80014,100.0,0.20255485,263.2971,100.0,0.0
24,263.2495,99.36588,0.0,263.52438,100.0,0.0
25,264.1648,99.105225,0.0,263.75165,100.0,0.0
26,263.50455,97.05207,3.233997,263.9789,100.0,0.0
27,261.60767,86.93384,7.5179944,261.19315,86.633965,11.597995
28,258.6505,74.69722,26.236307,258.07935,71.806435,26.728128
29,255.56882,58.270634,41.833862,254.96558,56.978905,41.85826
30,251.02376,41.269848,54.62617,251.85179,42.151375,56.988396
31,248.90779,27.113619,70.51635,248.738,27.323843,72.11853
32,245.75604,12.626558,87.4026,245.62422,12.496313,87.24866
33,242.406,1.2897007,99.43395,242.42932,0.0,100.0
34,238.66655,0.0,100.0,238.71762,0.0,100.0
35,235.09459,0.0,100.0,235.00594,0.0,100.0
36,231.43901,1.6859066,99.32707,231.2423,0.0,100.0
37,226.82509,0.9679913,99.303856,227.43637,0.0,100.0
38,222.91109,0.0,98.22539,223.63043,0.0,100.0
39,219.75256,0.0,93.996796,220.0,0.0,100.0
40,219.84656,4.4166455,99.733734,220.0,0.0,100.0
41,220.333,1.7537255,100.0,220.0,0.0,100.0
42,219.01605,0.1297202,99.8619,220.0,0.0,100.0
43,219.93846,0.0,100.0,220.0,0.0,100.0
44,218.75162,0.0,95.8413,219.01024,0.0,100.0
45,212.94588,0.0,98.72666,212.71489,0.0,100.0
