Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,242.29727,100.0,0.0,242.29727,100.0,0.0
1,242.73967,100.0,0.0,242.73967,100.0,0.0
2,243.24788,100.0,0.0,243.24788,100.0,0.0
3,243.8502,100.0,0.0,243.8502,100.0,0.0
4,244.45253,100.0,0.0,244.45253,100.0,0.0
5,245.05486,100.0,0.0,245.05486,100.0,0.0
6,245.6572,100.0,0.0,245.6572,100.0,0.0
7,246.25952,100.0,0.0,246.25952,100.0,0.0
8,246.86185,100.0,0.0,246.86185,100.0,0.0
9,247.46417,100.0,0.0,247.46417,100.0,0.0
10,248.06607,100.0,0.0,248.06607,100.0,0.0
11,248.66443,100.0,0.0,248.66443,100.0,0.0
12,249.25891,100.0,0.0,249.25891,100.0,0.0
13,249.85059,100.0,0.0,249.85059,100.0,0.0
14,250.44226,100.0,0.0,250.44226,100.0,0.0
15,251.03394,100.0,0.0,251.03394,100.0,0.0
16,251.6256,100.0,0.0,251.6256,100.0,0.0
17,252.21727,100.0,0.0,252.21727,100.0,0.0
18,252.80894,100.0,0.0,252.80894,100.0,0.0
19,253.2091,100.0,0.0,253.2091,99.73861,0.0
20,253.51796,100.0,0.0,253.51796,99.352554,0.0
21,253.8268,100.0,0.0,253.8268,98.9665,0.0
22,254.13564,100.0,0.0,254.13564,98.58045,0.0
23,254.44176,100.0,0.0,254.44176,98.1978,0.0
24,254.74768,100.0,0.0,254.74768,97.81539,0.0
25,255.05362,100.0,0.0,255.05362,97.43298,0.0
26,255.35954,100.0,0.0,255.35954,97.050575,0.0
27,255.66547,100.0,0.0,255.66547,96.66816,0.0
28,255.98364,100.0,0.0,255.98364,96.27044,21.144936
29,256.30396,100.0,0.0,256.30396,95.87004,45.997482
30,280.5015,100.0,0.0,256.6243,95.469635,70.85003
31,280.82184,100.0,0.0,256.9446,95.06924,95.70258
32,277.92987,100.0,0.0,254.05264,85.000046,100.0
33,274.3663,100.0,0.0,250.48909,72.909424,100.0
34,270.80276,100.0,0.0,246.92554,60.818798,100.0
35,267.2392,100.0,0.0,243.36198,48.728176,100.0
36,263.50424,100.0,0.0,239.62701,36.05595,100.0
37,259.71732,100.0,0.0,235.8401,23.207506,100.0
38,255.9304,0.0,100.0,232.05319,10.359059,100.0
39,252.12273,0.0,100.0,228.24551,0.0,100.0
40,248.22858,0.0,100.0,224.35136,0.0,100.0
41,244.18947,0.0,100.0,220.31226,0.0,100.0
42,240.13326,0.0,100.0,216.25604,0.0,100.0
43,236.07704,0.0,100.0,212.19981,0.0,100.0
44,232.02081,0.0,100.0,208.1436,0.0,100.0
45,228.918,0.0,100.0,205.04079,0.0,100.0
46,226.88373,0.0,100.0,203.00652,0.0,100.0
47,224.84947,0.0,100.0,200.97224,0.0,100.0
48,222.81094,0.0,100.0,198.93373,0.0,100.0
49,196.57237,0.0,100.0,196.57237,0.0,100.0
50,192.01097,0.0,100.0,192.01097,0.0,100.0
51,187.44955,0.0,100.0,187.44955,0.0,100.0
52,182.88815,0.0,100.0,182.88815,0.0,100.0
53,178.32675,0.0,100.0,178.32675,0.0,100.0
54,173.76535,0.0,100.0,173.76535,0.0,100.0
55,169.83925,0.0,100.0,169.83925,0.0,100.0
56,166.89133,0.0,100.0,166.89133,0.0,100.0
57,163.94339,0.0,100.0,163.94339,0.0,100.0
58,160.98431,0.0,100.0,160.98431,0.0,100.0
59,157.99286,0.0,100.0,157.99286,0.0,100.0
60,156.52226,0.0,100.0,156.52226,0.0,100.0
61,155.05168,0.0,100.0,155.05168,0.0,100.0
62,153.58109,0.0,100.0,153.58109,0.0,100.0
63,151.4995,0.0,100.0,151.4995,0.0,100.0
64,148.89581,0.0,100.0,148.89581,0.0,100.0
65,146.29213,0.0,100.0,146.29213,0.0,100.0
66,143.68845,0.0,100.0,143.68845,0.0,100.0
67,141.08476,0.0,100.0,141.08476,0.0,100.0
68,132.83113,0.0,100.0,138.68118,0.0,100.0
69,131.23146,1.9354838,100.0,137.0815,0.0,100.0
70,129.5957,3.8709676,100.0,135.44574,0.0,100.0
71,127.95991,5.806452,100.0,133.80995,0.0,100.0
72,126.103455,7.7419353,100.0,131.95349,0.0,100.0
73,123.92081,9.67742,100.0,129.77084,0.0,100.0
74,121.698166,11.612904,100.0,127.5482,0.0,100.0
75,119.475525,13.548388,100.0,125.32557,0.0,100.0
76,117.24213,15.4838705,100.0,123.09216,0.0,100.0
77,114.93897,17.419355,100.0,120.78901,0.0,100.0
78,112.63581,19.35484,100.0,118.485855,0.0,100.0
79,110.72973,21.290323,100.0,116.57977,0.0,85.992325
80,109.54552,23.225807,100.0,115.39556,0.0,46.51864
81,108.361305,25.161291,100.0,114.21135,0.0,7.044956
82,107.35684,27.096775,100.0,113.20689,0.52874327,0.0
83,106.39143,29.032259,100.0,112.24147,1.172353,0.0
84,105.40798,30.967741,100.0,111.258026,1.8279829,0.0
85,104.57682,32.903225,100.0,110.42686,5.7827196,0.0
86,103.800415,34.83871,100.0,109.65045,10.907005,0.0
87,103.02401,36.774193,100.0,108.87405,16.031292,0.0
88,102.2476,38.70968,100.0,108.09764,21.155577,0.0
89,101.47119,40.64516,100.0,107.321236,26.279863,0.0
90,100.709114,42.580647,100.0,106.55915,31.309593,0.0
91,100.523415,44.51613,100.0,106.37346,35.456448,0.0
92,101.94478,46.451614,100.0,107.79482,37.193672,0.0
93,103.36615,48.387096,100.0,109.21619,38.930897,0.0
94,104.78751,50.322582,100.0,110.63755,40.668118,0.0
95,106.20888,52.258064,100.0,112.058914,42.405342,0.0
96,107.596146,54.19355,100.0,113.44619,44.100895,0.0
97,108.97306,56.129032,100.0,114.823105,45.783794,0.0
98,110.17258,58.064518,100.0,116.02261,49.360023,0.0
99,111.34594,60.0,100.0,117.19598,53.21535,0.0
