Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,308.91837,100.0,0.0,308.91837,100.0,0.0
1,309.0251,100.0,0.0,309.0251,100.0,0.0
2,309.182,100.0,0.0,309.182,100.0,0.0
3,309.3389,100.0,0.0,309.3389,100.0,0.0
4,309.4958,100.0,0.0,309.4958,100.0,0.0
5,309.6527,100.0,0.0,309.6527,100.0,0.0
6,309.8096,100.0,0.0,309.8096,100.0,0.0
7,309.9665,100.0,0.0,309.9665,100.0,0.0
8,310.1234,100.0,0.0,310.1234,100.0,0.0
9,310.2803,100.0,0.0,310.2803,100.0,0.0
10,310.4374,100.0,0.0,310.4374,100.0,0.0
11,310.59494,100.0,0.0,310.59494,100.0,0.0
12,310.7525,100.0,0.0,310.7525,100.0,0.0
13,310.91006,100.0,0.0,310.91006,100.0,0.0
14,311.06763,100.0,0.0,311.06763,100.0,0.0
15,311.2252,100.0,0.0,311.2252,100.0,0.0
16,311.38275,100.0,0.0,311.38275,100.0,0.0
17,311.5403,100.0,0.0,311.5403,100.0,0.0
18,311.69785,100.0,0.0,311.69785,100.0,0.0
19,311.8554,100.0,0.0,311.8554,100.0,0.0
20,311.8849,99.39422,0.0,311.8849,99.39422,0.0
21,310.63684,92.825516,0.0,310.63684,92.825516,0.0
22,309.3888,86.256805,0.0,309.3888,86.256805,0.0
23,308.14075,79.6881,0.0,308.14075,79.6881,0.0
24,306.89267,73.11939,0.0,306.89267,73.11939,0.0
25,275.90048,0.0,100.0,305.64462,66.55069,0.0
26,274.58786,0.0,100.0,304.332,59.642044,9.020613
27,273.26367,0.0,100.0,303.0078,52.672707,19.651806
28,271.9395,0.0,100.0,301.68365,45.70337,30.282999
29,270.61533,0.0,100.0,300.35947,38.734028,40.914192
30,269.29114,0.0,100.0,299.03528,31.764692,51.545383
31,267.96698,24.795355,62.17658,297.71112,24.795355,62.17658
32,266.6428,17.826017,72.80777,296.38693,17.826017,72.80777
33,265.31863,10.856679,83.438965,295.06277,10.856679,83.438965
34,263.99445,3.8873417,94.07016,293.7386,3.8873417,94.07016
35,259.9023,0.0,100.0,289.64645,0.0,100.0
36,252.31891,0.0,100.0,282.06305,0.0,100.0
37,244.7355,0.0,100.0,274.47964,0.0,100.0
38,237.15211,0.0,100.0,266.89624,0.0,100.0
39,229.2167,0.0,100.0,258.96085,0.0,100.0
40,221.16805,0.0,100.0,250.91219,0.0,100.0
41,216.56842,0.0,100.0,246.31256,0.0,100.0
42,212.40965,0.0,100.0,242.1538,0.0,100.0
43,208.25089,0.0,100.0,237.99503,0.0,100.0
44,204.09212,0.0,100.0,233.83626,0.0,100.0
45,199.93335,0.0,100.0,229.67749,0.0,100.0
46,195.77458,0.0,100.0,225.51872,0.0,100.0
47,191.61581,0.0,100.0,221.35995,0.0,100.0
48,187.45705,0.0,100.0,217.20119,0.0,100.0
49,183.29828,0.0,100.0,213.04242,0.0,100.0
50,179.59123,0.0,100.0,209.33537,0.0,100.0
51,176.32014,0.0,100.0,206.06429,0.0,100.0
52,172.87592,0.0,100.0,202.62006,0.0,100.0
53,169.38756,0.0,100.0,199.1317,0.0,100.0
54,165.8992,0.0,100.0,195.64334,0.0,100.0
55,162.41086,0.0,100.0,192.155,0.0,100.0
56,158.9225,0.0,100.0,188.66664,0.0,100.0
57,155.43414,0.0,100.0,185.17828,0.0,100.0
58,151.93625,0.0,100.0,181.68039,0.0,100.0
59,148.4225,0.0,100.0,178.16664,0.0,100.0
60,144.90874,0.0,100.0,174.65288,0.0,100.0
61,171.13913,0.0,100.0,171.13913,0.0,100.0
62,167.62538,0.0,100.0,167.62538,0.0,100.0
63,164.11162,0.0,100.0,164.11162,0.0,100.0
64,160.58653,0.0,100.0,160.58653,0.0,100.0
65,156.97368,0.0,100.0,156.97368,0.0,100.0
66,153.36084,0.0,100.0,153.36084,0.0,100.0
67,149.73341,0.0,100.0,149.73341,0.0,100.0
68,147.19061,0.0,100.0,147.19061,0.0,100.0
69,144.93826,0.0,100.0,144.93826,0.0,100.0
70,142.68593,0.0,100.0,142.68593,0.0,100.0
71,140.43358,0.0,100.0,140.43358,0.0,100.0
72,138.18123,0.0,100.0,138.18123,0.0,100.0
73,136.22137,0.0,100.0,136.22137,0.0,100.0
74,134.57414,0.0,100.0,134.57414,0.0,100.0
75,132.922,0.0,100.0,132.922,0.0,100.0
76,131.26985,0.0,100.0,131.26985,0.0,100.0
77,131.0,0.0,100.0,131.0,0.0,100.0
78,131.0,0.0,61.720234,131.0,0.0,61.720234
79,131.0,0.0,4.2763762,131.0,0.0,4.2763762
80,129.0008,1.3328,0.0,129.0008,1.3328,0.0
81,126.8408,2.7728,0.0,126.8408,2.7728,0.0
82,124.85443,4.1091766,0.0,124.85443,4.1091766,0.0
83,123.86938,4.847965,0.0,123.86938,4.847965,0.0
84,122.88364,5.5872726,0.0,122.88364,5.5872726,0.0
85,121.88465,6.336509,0.0,121.88465,6.336509,0.0
86,120.92518,7.2992735,0.0,120.92518,7.2992735,0.0
87,120.27143,9.914286,0.0,120.27143,9.914286,0.0
88,119.617676,12.529298,0.0,119.617676,12.529298,0.0
89,118.96392,15.14431,0.0,118.96392,15.14431,0.0
90,118.31017,17.759321,0.0,118.31017,17.759321,0.0
91,117.59289,21.035559,0.0,117.59289,21.035559,0.0
92,116.81671,24.916445,0.0,116.81671,24.916445,0.0
93,116.040535,28.79733,0.0,116.040535,28.79733,0.0
94,116.485306,31.426527,0.0,116.485306,31.426527,0.0
95,116.99735,33.986755,0.0,116.99735,33.986755,0.0
