Step,Speed_A,Throttle_A,Brake_A,Speed_B,Throttle_B,Brake_B
0,242.29727,100.0,0.0,242.29727,100.0,0.0
1,242.73967,100.0,0.0,242.73967,100.0,0.0
2,243.24788,100.0,0.0,243.24788,100.0,0.0
3,243.8502,100.0,0.0,243.8502,100.0,0.0
4,244.45253,100.0,0.0,244.45253,100.0,0.0
5,245.05486,100.0,0.0,245.05486,100.0,0.0
6,245.6572,100.0,0.0,245.6572,100.0,0.0
7,246.25952,100.0,0.0,246.25952,100.0,0.0
8,246.86185,100.0,0.0,246.86185,100.0,0.0
9,247.46417,100.0,0.0,247.46417,100.0,0.0
10,248.06607,100.0,0.0,248.06607,100.0,0.0
11,248.66443,100.0,0.0,248.66443,100.0,0.0
12,249.25891,100.0,0.0,249.25891,100.0,0.0
13,249.85059,100.0,0.0,249.85059,100.0,0.0
14,250.44226,100.0,0.0,250.44226,100.0,0.0
15,251.03394,100.0,0.0,251.03394,100.0,0.0
16,251.6256,100.0,0.0,251.6256,100.0,0.0
17,252.21727,100.0,0.0,252.21727,100.0,0.0
18,252.80894,100.0,0.0,252.80894,100.0,0.0
19,253.2091,100.0,0.0,253.2091,99.73861,0.0
20,253.51796,100.0,0.0,253.51796,99.352554,0.0
21,253.8268,100.0,0.0,253.8268,98.9665,0.0
22,254.13564,100.0,0.0,254.13564,98.58045,0.0
23,254.44176,100.0,0.0,254.44176,98.1978,0.0
24,254.74768,100.0,0.0,254.74768,97.81539,0.0
25,255.05362,100.0,0.0,255.05362,97.43298,0.0
26,255.35954,100.0,0.0,255.35954,97.050575,0.0
27,255.66547,100.0,0.0,255.66547,96.66816,0.0
28,255.98364,100.0,0.0,255.98364,96.27044,21.144936
29,256.30396,100.0,0.0,256.30396,95.87004,45.997482
30,272.45724,100.0,0.0,256.6243,95.469635,70.85003
31,272.7776,100.0,0.0,256.9446,95.06924,95.70258
32,269.88562,100.0,0.0,254.05264,85.000046,100.0
33,266.32205,100.0,0.0,250.48909,72.909424,100.0
34,262.7585,100.0,0.0,246.92554,60.818798,100.0
35,259.19495,0.0,100.0,243.36198,48.728176,100.0
36,255.45998,0.0,100.0,239.62701,36.05595,100.0
37,251.67307,0.0,100.0,235.8401,23.207506,100.0
38,247.88615,0.0,100.0,232.05319,10.359059,100.0
39,244.07848,0.0,100.0,228.24551,0.0,100.0
40,240.18433,0.0,100.0,224.35136,0.0,100.0
41,236.14522,0.0,100.0,220.31226,0.0,100.0
42,232.089,0.0,100.0,216.25604,0.0,100.0
43,228.03278,0.0,100.0,212.19981,0.0,100.0
44,223.97656,0.0,100.0,208.1436,0.0,100.0
45,220.87375,0.0,100.0,205.04079,0.0,100.0
46,203.00652,0.0,100.0,203.00652,0.0,100.0
47,200.97224,0.0,100.0,200.97224,0.0,100.0
48,198.93373,0.0,100.0,198.93373,0.0,100.0
49,196.57237,0.0,100.0,196.57237,0.0,100.0
50,192.01097,0.0,100.0,192.01097,0.0,100.0
51,187.44955,0.0,100.0,187.44955,0.0,100.0
52,182.88815,0.0,100.0,182.88815,0.0,100.0
53,178.32675,0.0,100.0,178.32675,0.0,100.0
54,173.76535,0.0,100.0,173.76535,0.0,100.0
55,169.83925,0.0,100.0,169.83925,0.0,100.0
56,166.89133,0.0,100.0,166.89133,0.0,100.0
57,163.94339,0.0,100.0,163.94339,0.0,100.0
58,160.98431,0.0,100.0,160.98431,0.0,100.0
59,157.99286,0.0,100.0,157.99286,0.0,100.0
60,156.52226,0.0,100.0,156.52226,0.0,100.0
61,155.05168,0.0,100.0,155.05168,0.0,100.0
62,153.58109,0.0,100.0,153.58109,0.0,100.0
63,151.4995,0.0,100.0,151.4995,0.0,100.0
64,148.89581,0.0,100.0,148.89581,0.0,100.0
65,139.61261,0.0,100.0,146.29213,0.0,100.0
66,137.00893,1.7647059,100.0,143.68845,0.0,100.0
67,134.40524,3.5294118,100.0,141.08476,0.0,100.0
68,132.00166,5.2941175,100.0,138.68118,0.0,100.0
69,130.402,7.0588236,100.0,137.0815,0.0,100.0
70,128.76624,8.823529,100.0,135.44574,0.0,100.0
71,127.13044,10.588235,100.0,133.80995,0.0,100.0
72,125.27398,12.3529415,100.0,131.95349,0.0,100.0
73,123.09134,14.117647,100.0,129.77084,0.0,100.0
74,120.8687,15.882353,100.0,127.5482,0.0,100.0
75,118.64606,17.647058,100.0,125.32557,0.0,100.0
76,116.41266,19.411764,100.0,123.09216,0.0,100.0
77,114.1095,21.17647,100.0,120.78901,0.0,100.0
78,111.80634,22.941177,100.0,118.485855,0.0,100.0
79,109.90026,24.705883,100.0,116.57977,0.0,85.992325
80,108.71605,26.470589,100.0,115.39556,0.0,46.51864
81,107.53184,28.235294,100.0,114.21135,0.0,7.044956
82,106.527374,30.0,100.0,113.20689,0.52874327,0.0
83,105.56196,31.764706,100.0,112.24147,1.172353,0.0
84,104.578514,33.52941,100.0,111.258026,1.8279829,0.0
85,103.74735,35.294117,100.0,110.42686,5.7827196,0.0
86,102.97095,37.058823,100.0,109.65045,10.907005,0.0
87,102.194534,38.82353,100.0,108.87405,16.031292,0.0
88,101.41813,40.588234,100.0,108.09764,21.155577,0.0
89,100.64172,42.35294,100.0,107.321236,26.279863,0.0
90,99.87965,44.117645,100.0,106.55915,31.309593,0.0
91,99.69395,45.882355,100.0,106.37346,35.456448,0.0
92,101.11531,47.64706,100.0,107.79482,37.193672,0.0
93,102.536674,49.411766,100.0,109.21619,38.930897,0.0
94,103.958046,51.17647,100.0,110.63755,40.668118,0.0
95,105.37941,52.941177,100.0,112.058914,42.405342,0.0
96,106.76668,54.705883,100.0,113.44619,44.100895,0.0
97,108.14359,56.47059,100.0,114.823105,45.783794,0.0
98,109.34311,58.235294,100.0,116.02261,49.360023,0.0
99,110.516464,60.0,100.0,117.19598,53.21535,0.0
